id,historical_games,next_game
6389,627 39 212 759 674 62 1186 40 120 154 8 26 1006,94
6391,2 26 48 293 293 4 30 11 131 16,12
6392,93 1508 24 578 22 1012 320 36,228
6397,204 341 4940 134 94 1446 2731,519
6402,487 7399 21 718 570 3559,269
6403,7 9 10 114 11 3 131 3808 12,324
6405,3648 65 5372 2325 422 5216 70 193 23 165 295 575 213 198,45
6407,7 9 27 13 10,70
6408,248 936 350 196 47,111
6412,4379 2199 1150 1 5 4536 165 1019 44 1877 82 34,296
6415,141 1 4 106 121 68 25 25,49
6416,19 164 59 427 78 378 533,130
6417,5 346 37 2240 954,82
6419,2870 17 489 490 60 5899 18 18 1 2565 8 52 3578 1027 80 126,38
6421,64 250 2411 793 138,226
6425,2917 28 3482 4560 320 560 69,108
6427,340 186 22 5 103,325
6433,2 36 144 16 1 171,12
6434,20 3385 1142 730 5 69,37
6435,7 9 27 13 10 101 4403,28
6441,677 8 1938 2893 1492 72 2050 1478 6854 5875 6431 1188 3772 6365 136 1239 4040 2658 5420,17
6448,287 145 251 309 1180 406 76,43
6452,2159 1205 1792 100 512 3476 3648,146
6453,4 15 23 3 882 3455 146 7 513 813 1345 3751 4672 3699 449,30
6454,2 584 4810 240 71 71 2634 7130 4687 574 2719 80,33
6456,951 1082 313 8 139 32 402 10 180 775 2089,117
6459,330 213 1232 201 461 477,34
6462,49 248 29 1917 118 102 405 39,53
6463,9 13 10 3227 184,8
6464,248 103 43 1156 454 420 1227 1938 2510,182
6468,28 221 4 173 33 24,220
6469,9 386 30 79 100 117 1355 5 3930 33 34 2022 594 370 182 15 5304 23 6 6,197
6470,7 9 27 13 10,2
6472,434 34 96 323 491 627 2810 871 30 1464 877 32 17,191
6473,880 412 792 3284 3597 161 624,3
6478,493 191 366 437 442 767 2069 1783 185 180 161 495,53
6479,5007 7078 126 204 4229 6368 1420,17
6480,3 175 26 4 460,68
6481,51 34 7 164 469,72
6487,5217 3168 7202 91 551 464 29 6 6,591
6501,105 122 122 1064 517,62
6502,53 630 16 102 129 706 204 14 14 1 1349,96
6505,1575 1187 48 285 62 1337,61
6507,139 160 238 6 6661 854 5 116 33 9 773 94 582 3249 70,14
6510,35 544 90 33 1984 73 518 66 32 65 451,172
6511,1 16 146 368 974 20 247 34 4 714,7
6513,3 1520 19 5 21 4 943,28
6515,538 145 1357 1962 665,24
6523,54 581 3749 903 1 274,81
6529,7 9 13 10 36 16,61
6532,15 58 462 863 861 2586,279
6534,139 316 469 148 332,49
6537,5 575 14 762 2073 787 2691 617 1157 42 18 18 57,64
6541,260 894 1987 250 558 87 6838 159 258 3750 417 750 1485 303 2050 35 3356 74 5,85
6543,47 15 21 5 3088,4
6547,361 6457 58 22 2725,15
6549,216 41 1563 426 2292 668,158
6552,150 1241 3150 12 11 1373 1363 3670 84 30 919 525 48 26 5,126
6554,9 10 7 13 2 11,148
6560,4 512 3 404 1038 55 638 105 179 1276 1770,128
6562,255 150 39 4267 16,341
6568,7 9 114 10 3 6,6
6571,74 28 309 41 738 118 274 21 348 111 605 605 2 100 352,69
6581,87 1044 1455 2184 4951 992 345 1181 15 1271 1527 2908 97,66
6582,39 30 803 739 28,128
6585,941 382 16 1036 227 719 12 3125 40,232
6589,2999 810 73 5 290 177 32 95 181,439
6596,7 9 289 27 13 10 1352 41 4 315 53 8 108 123 4603 4628 2707 1207,57
6600,1379 461 2841 4232 251 78 395 571 3 108 3686 1204 2575 26 330 1249 49 35,96
6603,20 60 4366 59 3 81,12
6604,2 5 20 487 1,29
6608,1025 172 2201 598 3214 102,176
6617,2 332 167 197 734,67
6621,33 126 18 18 383 224,142
6624,47 256 484 43 2232 745 26,255
6634,2932 109 37 89 3112 537 3520 603 4844 74 1190,22
6635,2519 705 14 84 797,158
6636,11 146 879 368 16 1 259 107 148 488,61
6637,6240 1053 787 911 30 895 1386 247 2340 1937 2165 1316 5649 2792 1847 317,108
6639,176 4 5 833 15 230 807 206 439 2424 618,311
6640,17 116 14 14 18,18
6641,42 24 22 1 16 29 8 62 178,93
6642,2 12 4752 279 74 1,153
6643,418 4601 627 3527 182 6204 195 7162 4551 7434 8,173
6645,540 5131 3859 75 196,77
6647,19 33 11 323 531 5565,3
6649,5921 250 15 243 21 38 772 234 3795 300 227 37,63
6655,90 2721 585 53 764,136
6659,13 1 16 12 8 28 22,11
6661,6881 1235 527 309 18 18,41
6662,48 4415 583 40 232 46,50
6664,23 2 203 5 4611,70
6665,37 8 180 1018 3084 472,36
6666,17 381 8 73 117 4661 572 35 783 95,43
6667,15 830 908 1981 7370 672 253 221 1308 593 410 1167 1787 25,25
6668,1036 1879 1872 1994 300,21
6670,12 150 1026 16 1 5426 2 293 293 3109 2922 562,21
6671,8 775 516 703 402 4815 1005 57 771 276 182 580 29 3665 7409 7604 4165 2135 1380 617 122,122
6674,2896 29 65 87 193 1005 1536 159 684,231
6676,1 368 3 548 221 678 52 6085 526 5 24 238 1124 38 133 146 271 3376 4 15 21 697 2402,8
6677,32 1056 92 92 2744 28 374 978 1002,401
6679,595 65 5 386 3883 64 2 73 390 97 417 169,117
6680,29 23 6 6 303 401 480 4381 369,61
6681,82 283 1321 1378 1874 1366 603 1440 982 152 2917 148 112 488,84
6682,447 4 1808 19 137 15 78 55 532,365
6684,82 508 87 1069 524 3 49,79
6685,1177 3900 366 2592 1151 2824 106 152 634 369 502,211
6686,37 31 1297 2629 211 145 998,296
6687,310 8 6922 475 384 211,44
6688,1365 97 366 142 1339 4 428,53
6690,698 17 532 4278 172,15
6692,2 1302 117 383 44,152
6700,746 12 42 100 2577 668 1553 4291 555,163
6701,95 825 59 33 472,45
6702,1394 73 60 40 471 1671 206 34 3 1,33
6706,14 2999 8 177 1029,246
6711,52 68 3572 56 614,46
6712,2454 886 17 14 14,187
6720,1 68 153 77 74 166 354 24,22
6721,15 30 551 928 45 18 18,23
6724,29 1799 5 17 3433 44,19
6727,32 66 1246 3883 347 1600 23 45 18 18 14,14
6732,53 5209 2200 35 82 143 5790 8 2089 2279 2394 2402 2268 248 687 29 186 1890 623 522 706,102
6734,1049 2946 160 389 636 17 183 374 6893 385,193
6739,460 5237 34 349 2497 847 1963 1768 290 430 209 15 2621,56
6748,24 540 90 1672 5085 67,502
6751,333 471 147 710 222 199 802 1752 295 37 52 32 400 783 4074 59 516 206 316 809 4315 170 3764,3
6752,47 2 1240 44 96,181
6753,9 1889 3702 1319 397 231,136
6757,58 898 5 145 1260,120
6758,37 5 168 31 62 102 54 199,53
6761,325 44 221 615 537,14
6762,178 490 25 25 8 52 4 23,64
6766,30 1756 43 194 194 841 3142 876,104
6767,522 324 1761 1698 3396,215
6768,56 61 1809 92 92 562 438 200 69 287 683 795 78 119 74 269 1665 1078,46
6771,143 740 405 60 89 132,107
6773,130 148 1778 4523 963,155
6779,764 443 45 64 614 1988 1803 203 16 39,4
6783,45 1262 124 197 278 1251 517 723 727 265 485 356 69,330
6784,82 90 405 2979 37 443,132
6789,279 150 179 158 636 3932 485 164 1211 3,356
6796,422 37 2567 39 714 144 372 778 1235 31 1057 147 210 1071,292
6801,367 1062 124 56 6284 7512 617 182 6155 321 1001 473 925 553 426 2470 1003,213
6803,94 627 44 211 73 34,240
6805,585 12 144 179 1301 49,19
6806,1129 1352 1515 2164 199 282 70,21
6807,541 160 1069 632 70 156 1147 953,169
6809,784 292 153 24 40,395
6812,52 85 789 217 44 2892 870 872 136 2 705 598,40
6814,126 8 563 6 6,125
6816,556 2907 50 11 119 4344 147 7035 350 2725 986 266 3030 6498 173 994 1112,320
6818,53 241 102 199 299 5,376
6820,2777 292 30 285 1348 26 3 1931 181 61 40 22 941 1128 43 50 62 53 1269 341 257 134,11
6823,48 16 742 181 2 89,211
6825,330 49 29 1917 551 118 89 644 363 142 44 3734,93
6826,1008 17 1473 1455 899 771 35 609 3891 3555 2361 1812 3892 4228,183
6829,200 2 50 16 45 22 31 2886 2270 1652 6,6
6830,7 9 10 3825 837 6273,444
6833,151 22 12 1873 100,31
6834,60 3 72 18 18 502 14 14 440 1033 1519,254
6840,889 522 49 36 108 118,369
6841,983 4411 79 2969 40 209 123 759 1588 201 317 348 3884,311
6843,60 248 413 127 49 138 227 4,15
6846,15 35 374 992 112 66 120 17 8,4
6854,47 307 2202 36 2243,320
6856,248 9 27 1711 10 7 1762,104
6858,49 91 201 2572 1270 4298 3 244,192
6862,241 35 1473 57 169 494 156 541 3610,34
6863,6911 3961 3811 6042 7056 407 7137 621 2910 1307 1126 26 15,91
6865,943 45 743 128 7326 55 471 2107,231
6866,11 4536 5805 645 3320 21,60
6867,7 9 27 13 10 887 942 1635 21 705 937,31
6869,154 53 534 73 286 365 65 2065 90,43
6870,1 748 5 284 28 20 116 640 1211 63 24 119 111 80 19 307 1966,49
6871,1 22 20 39 423 148 5015,51
6872,225 16 129 63 578 19 1077 15 407 1 881 22 28 625 42,3
6876,7 9 27 13 10 208 11 164 59,120
6882,20 140 90 243 247 281 3510 19,8
6883,4 280 3096 6899 693 2110 393 6,6
6887,211 67 4607 85 176 4 161 42 246 1 298 847 2173 28,118
6888,1610 4 1006 1297 449 469 164 6496 3058 2212 211,192
6892,190 2 53 221 262,81
6898,7 27 12 31 138,11
6901,16 36 153 145 292 63 225 50 21 723 680 91 309 49,2
6907,738 1287 6073 68 4 312 2120 220 129,201
6908,12 153 2937 92 92 1,98
6909,380 307 16 31 499,89
6915,11 34 16 113 120 225 444 12,21
6919,23 1986 264 123 7806,306
6921,75 369 753 197 3466 90 1092 450 156 1836 343 273 6054 950 30 123 779 618 3878 716,159
6922,39 32 253 112 217 705 443 15 99 107 2316,17
6924,312 103 1163 1347 1170,201
6925,7 9 114 10 80,173
6929,11 435 2 1619 89 173 1,16
6930,47 670 1 151 11 5088 5706 4 5964,36
6932,24 3 560 364 246 166 708 613,279
6937,4698 742 5890 107 389,33
6945,400 45 6 6 18 18 195 14,14
6948,12 68 84 532 1 48 31,16
6950,47 1811 417 53 4302 1271 977 24 3267 755 107 66 57 187 237 102 2292 392,299
6951,7 9 13 10 3,174
6952,16 186 11 2 1 30 1892,1071
6955,2 580 29 305 3267 1644,154
6956,6 6 58 41 1324 539 1271 108,369
6959,5078 6 6 76 57 275 392 184 40 45 23 213 330 410 123 38 50 59 306 79 78 662 291 3032 2902 824 2209 4,69
6960,259 148 84 29 12,8
6961,4 1 41 969 242 222 86 419 1184 180 1971 151 3111 882,60
6964,8 2226 1 83 483,11
6966,11 84 651 1516 1282 553 4115 66 184 108 35 261 79 6 6 17 104 219 278 221 923 2266 1102 480,236
6967,2153 46 40 7432 3972 3117 4016 6093 7704 5633 6716 662 7294 4353 3452 185,300
6969,3377 2199 1702 23 14,14
6971,493 1430 4375 629 903 24,73
6973,2921 3866 223 21 171 531 1134 135,120
6974,13 3 346 393 15,131
6976,133 568 89 3602 91 16 2,4
6978,1 88 88 50 129 488 22 14 14 5 30 75 1575,574
6982,1375 3 95 3654 6564 2082,32
6987,435 20 38 1041 571,28
6997,60 2282 100 530 78 106 669 83 2475,401
6998,11 1415 5326 4826 224 531,165
6999,3722 5 471 2560 105,56
7005,7 9 27 13 10 1336,89
7006,3648 51 47 1 55 16 23 131 30,3
7008,1 47 5 144 1003 582 36,363
7010,7 9 27 13 10 622 94 283,89
7011,1 19 168 120 3087 5011,16
7013,6691 4462 178 4935 5958 1035,168
7024,86 127 848 3197 52 2182 738 1104 354 1111 2250,153
7025,60 926 1691 406 76,15
7030,1954 1041 3000 1394 1726,58
7033,115 92 92 105 146 1362,26
7034,33 5978 41 3 691 1338,101
7039,3 1549 1250 4975 1344 335 401,1
7050,241 176 151 638 220,352
7053,7752 65 278 1288 15 1354 337 1431 33 38 3 56 96,179
7057,584 2054 435 44 626 7448 19,107
7063,485 77 153 738 58 24 62 26 7487 941 1616 2880 1569 61 3714 557 554 119 587 739 4841,79
7064,7 9 27 13 10 120 11,342
7069,56 194 194 4 63 105 24 803 4182 1307,229
7072,1 2196 304 120 4 12,11
7075,5395 230 112 935 3 41 1175,244
7085,24 927 347 305 99 65,163
7086,62 102 3 19 21 46,8
7089,511 115 192 67 2014 775 218,246
7092,128 75 1712 95 430 246,5
7094,1 1581 158 68 28,165
7100,4 1551 1337 1 12,16
7107,47 16 6971 3544 411 873 4087,19
7117,2175 14 14 70 3 562,45
7121,726 2418 112 138 1601 656,3
7127,3 4 352 3431 185 341,267
7130,131 88 88 151 1010 285 660,3
7136,118 33 10 635 9 67 369 4365,105
7138,1203 17 101 1101 68,34
7140,276 451 133 58 5,34
7141,5 924 347 272 218 6152,4
7146,11 200 1 162 942 16 3 110 110 42,228
7148,546 14 1280 1481 3464 2185 598 2069,52
7150,81 42 28 149 164 1698,113
7156,792 117 3 4 1620 185 1893 338,57
7157,4123 36 24 705 208 767 42 521 650 1560 234,100
7160,126 18 18 145 2 5 34 542 431 52 182 265,222
7164,289 825 225 1682 1723,29
7169,24 47 2 241 340 126 4 504 567 438 1041 21,1
7175,8 142 6582 211 145 998 80,61
7176,7 9 114 10 393 112 166 625 6 6 111 1851 120 135 1917 79 78 59 396 233 352 533 795 314 3065 3 100 530,80
7177,7 9 13 10 111,16
7178,412 627 271 3184 5973 192 9 3 389 57 166 286 179 805 341 335,180
7181,713 501 62 48 2034 65,46
7184,345 1225 1352 238 4284 6 6 852 7348 4674 193 249 156 771 276 25 25 51 1097 1466 1473 35 1471 1147 1955 3941,57
7193,178 32 33 191 636,17
7199,5035 60 22 578 20 1810 111 1006 567 1048,499
7202,1417 272 408 197 1481 83 454 288 23 14 14,45
7209,11 1 82 130 4173 343,76
7210,5 284 4179 154 24 799 6892,99
7211,3231 3385 19 1 414 11 22,112
7212,97 290 95 560 337 153 2572 322 433 61,138
7213,7 114 10 215 4 602 46 43 139,15
7219,190 178 141 334 5,85
7222,1 130 804 248 305,39
7224,21 24 17 6 6 14 14 45 197 23 1122 64,256
7225,7 9 27 13 10 75 1577 2007 5412,8
7226,963 20 474 34 79 61 135 118 106,524
7229,756 67 109 234 28,24
7230,1 280 1549 434 55 645 3697 91 419 3128 394 285 712 648 3838 2775 2191 3789,3
7232,241 5 995 2224 6 6,23
7234,1057 2458 31 399 5,199
7247,104 1384 5 17 1033 813 2869 893,79
7248,51 1788 77 158 125 1560 59,58
7249,44 2450 3267 29 332 191 1082 49 59,120
7250,7 9 13 10 1749 1 113 3 792 353 444 2515 354 19 613,320
7254,44 4742 24 571 246,166
7256,4698 137 5 3471 217 34,51
7259,76 3 42 164 3114 216 15 28 509 440 2095 724 128 118 234 108,97
7263,7 9 114 10 36 77 130 111,266
7264,52 2421 4 17 115 7152 162 694 38 51 28 404 731 779 21 161 266 3233 224 5 847 5954 1712 1187 3,40
7267,105 161 29 196 46,11
7270,6897 176 4263 94 4083 3259 314 1171 2178 1183 116 3449,121
7271,1 1100 6848 444 257 265 3 531,120
7272,2354 489 28 117 147,8
7273,7572 136 133 2766 1057 39 339,363
7275,1 3529 997 350 1026 1709,292
7277,7 9 114 10 141,140
7283,1 2996 5 34 160 381 17 575 57 18 18 20 156 35 870 43 552 1182 1545 8 588 90,61
7284,1449 69 4601 6165 23 6 6 808 1392 122 122 1064 5333,80
7291,257 1141 1238 152 636 153 945 6629 1191,468
7293,158 94 424 383 3027 548 57 175 117 403 157 1963 375 160 35 264 402 343,52
7294,954 24 921 237 1629,80
7295,7 9 10 38 42,16
7296,58 314 603 240 15 8 120 1098 2270 1118 478 104 352,40
7299,161 3 610 41 28 807 149 1 869,11
7300,2 1159 423 3001 212,90
7306,54 2140 36 255 45 3165,43
7307,138 55 1220 56 619 3382 7395 3977 2714,128
7311,8 545 83 1086 84 1733 986,62
7313,7 9 13 10 2,61
7316,5 133 1695 56 5381 1963,439
7317,188 7 130 75 362 304 2358 110,110
7318,34 17 64 35 187 1944 992 276 315 848,52
7319,20 2 5 31 3206 39 1562 522 804 284 500 3659 591 80,416
7323,385 473 485 958 974 829,3
7326,927 29 1082 878 133 158,8
7327,208 582 40 358 408 1008 187 106 98 232 59,272
7329,140 193 135 124 144 363,36
7332,1047 1943 180 29 6973 305 5 4627 5558 181 7 6094 340 702 168 1556 1488 185 67,83
7336,45 144 167 1853 4473 81 112,104
7339,1466 836 244 94 22 113,104
7341,9 7 13 10 435,117
7343,23 69 73 33 35 1622 548 2272 474 123 102 1 26 905 358 3 477 395 4 4105 1036 306 86 1520 105,175
7350,28 15 2104 38 31 3 56 205 75 2970 22 135 354 12 292 4023 130 4692 613 1996 131 225 228,230
7354,516 100 1328 118 18,18
7355,1 2047 223 674 16 957,208
7357,50 6476 88 45 11 7033 4065 6223,146
7358,3 11 12 31 4,262
7359,313 278 303 261 4197 1251 480 272 30 388 1232 317 576,83
7362,33 1 48 551 277 78 16,226
7363,1 401 50 348 734 614 1988 1886 100 3109 11,228
7369,48 171 203 15 4 349 104 33 1 8,26
7373,804 80 549 376 78 30 706 2032,19
7379,5 47 31 39 22 11 1 2403 2907 268,2
7380,93 508 654 24 83 11 143 29,31
7384,186 29 4379 127 162 112 4181,49
7385,253 1114 191 371 7071 28 462 5616 87 35 21 1328 1036 14 14 1976 1093 30 413 127 389 593 45 4226 708 3502 309,124
7393,1853 1548 83 192 281,49
7396,7 9 27 13 10 145,81
7402,165 102 39 611 238 1048 2574 2812 204 3798 2184 342 4376 494 990 918 665 585,53
7404,22 19 155 679 3775,167
7406,266 1823 80 1525 29,853
7407,2 695 276 1185 3143 1067 1074 311,682
7411,12 835 3095 2271 4216 512,11
7413,179 693 2733 2938 619 1119 811 1593 112 3 86,4
7422,5 35 561 1008 90,60
7425,305 53 17 66 628 29 37 1509 371 399,299
7427,310 36 54 190 299 1314,139
7433,1186 167 223 512 107 67 139 1606 5793 310 593,296
7435,5 39 29 19 17 806 921 14,14
7436,6922 164 74 181 778 253 15 1081 40 429,296
7438,22 19 107 8 324 12 1 2432 120 4 86 1628 230,320
7440,8 56 34 1 403 52 116 321 145,210
7441,70 6 6 123 23 78 57 14,14
7447,22 398 4269 834 135 2340 119,40
7451,207 1 42 13 7 9 10 362 41 916 1067,256
7460,4880 220 1408 1885 124,189
7463,4 1599 50 2 226 138 11 12 526 63 2855 2561 71 71 55 1170 1126 171 263 1168,48
7466,53 204 706 51 377,339
7468,676 6073 86 155 167,19
7471,7 9 27 13 10 81,143
7473,611 102 852 187 10 1910 585,17
7475,140 3896 1987 346 1623 1209 1958 2245 681 2951,87
7479,35 633 195 376 77 54,18
7480,739 24 260 227 1016 3315 752 629 2852 3235 2873 128,21
7481,1 6 6 22 968 18 18 14 14,23
7485,33 2295 1331 483 154 139 118,200
7488,3 21 1725 63 2164 4 68,8
7489,1 721 1413 1176 188 1615 1972 78 120 533,61
7493,42 188 5 83 16 19 550 89 962 3243,32
7501,15 63 38 1135 313 48 430 225 1215 2999 336 1312 1199 2267 1543 3024 74 129 361 428 491 6300 21 431 2638 421 41 445 4,223
7504,187 581 992 250 1451,199
7505,8 31 30 217 584 161 859 606 19 444 190 28 1 1312 304 22 525 121 3233 1359 671 1018 71 71 726 1199 15 582 752,63
7511,2 60 3562 457 951 597,338
7516,503 37 4487 687 305,126
7517,48 147 2767 4721 5639,8
7519,4 13 112 140 1945 4452 332 162 259 400 2320 5824,192
7522,381 261 37 5907 57 176 3218 87 5 6 6 3 25 25 952 1317 202 6521 1775 250 992 79 634 61 101 134 425,160
7523,168 143 85 215 1504 628 728 208,44
7526,20 162 386 3034 78 1571 28,486
7527,152 226 1 5548 11 42 110,110
7530,1 16 3 42 1999,152
7531,62 119 2082 721 1600 837 29 538 8 42 1346 866 1136 158 43,574
7532,95 5 56 675 46 40 361 394 21 33 3842 2419 439 137 558 51 427 15 25 25 314 6596 335 62 3033,41
7536,363 39 30 4 8 28,81
7538,17 6 6 45 157 132 288 184 14 18 18 23,57
7541,2509 942 76 219 482 1009 463 2572 2934 1004 2998 1042 2 1377 211 410,252
7546,7 9 2 12 351 2329 929 153 3879 36 5785 945 6425 48,11
7549,22 86 4608 3566 550 307 2217 4142 855 20 29 106,2
7554,387 169 419 5701 593 392,288
7558,2310 4411 2016 277 99 1277 89 52,86
7564,54 676 83 82 49,24
7568,112 2551 235 385 319 38 7592,179
7569,345 95 561 69 80 8,96
7571,2481 477 6488 631 1517 2312,533
7573,17 921 371 70 156 558,176
7575,2 171 225 436 227 4537,55
7577,2 103 3045 45 2657,23
7578,18 18 195 855 96 116,125
7579,398 4813 44 654 4478 1266 190 2745 30 3137 162 710 699,101
7581,143 8 126 32 52,43
7583,333 187 18 18 5 85 1206,23
7586,19 445 382 3744 2190 4 255,94
7587,848 3 26 48 11 46 244,200
7590,227 74 21 329 475 37 3 180 1101 698,72
7591,116 3 4206 14 14 72 385 149 5357 3723 636 4527 7607 367 570 893 279 244 836 452 7821,37
7593,2947 82 5030 6362 3915 143 327 76 699 7266 40,59
7596,16 257 11 91 171 121 1 909 578 77,574
7598,7 9 27 13 10 2 135,108
7603,48 72 433 4 3 377 1 25,25
7604,154 2 998 42 1258 1505 2132 4364 423 59,396
7606,12 3 11 1165 267 4,146
7610,7582 19 20 2 60 2427 379,22
7613,1444 837 50 355 355 16 21 22 148 88 88,11
7616,50 144 5060 2079 19 439,49
7617,103 69 24 510 1141 28,439
7618,426 530 45 394 477 1797 140 49,192
7621,3724 671 675 4398 15 5844 560 383 52 217 1286 220 96,239
7624,2416 2 3287 52 403 4,15
7627,16 11 1 497 86 788 714 1892 2358 88 88 3 119 31 233 148 477 2578 213 120 782 2386 291 1862 1589 71 71,100
7630,126 299 204 523 7251 3865 3558 3418 988 1403,574
7635,21 778 39 466 2058,3
7644,7 9 27 13 10 44,29
7646,60 196 52 342 901,87
7649,33 8 37 10 250 4 7,32
7652,380 93 22 982 222 1654 349 3057 2 1523 162 3137 119 47 2591 2121 855 166 3521 500 429 428 444 2442 111 211 401,192
7654,1257 8 253 588 234 17 4202 84,33
7658,60 163 434 2724 1809,203
7659,8 41 17 1277 343 190 44,82
7661,60 580 140 63 196 3 640 205 2233 96 1146,24
7662,760 2 4257 411 3365 2731 3741 638 3794 451 8 4724 2654 3113 3035 234 437 235 74 1422 94 180,96
7665,15 924 3 1135 3061 2984 6075 32 347 279 28 3109,48
7674,173 4 26 115 446 77 350 401 229 1178 727 3283 12 240 1 293 293 1627 1180 11 759 50 16 25 25 1723 120 59,78
7676,8 99 14 14 18,18
7677,101 1213 417 61 79,135
7681,33 892 3437 532 308 189 573 15 183 5236,52
7685,16 33 67 12 61 106,118
7688,1320 1402 192 55 1338 456 97 1391 34 637 67 38 1104 371 20 364 154,35
7691,248 42 11 2129 564 6801 686 3229,379
7702,273 786 120 122 122 65 246 327 279 244 988 185 288 76 174,3
7708,610 7144 108 11 16 1589,292
7710,2 3 374 1789 183 614 312 72 367 131,129
7714,2 1098 72 73 3100,131
7730,114 7 9 10 2 497 77 266,212
7742,493 1 24 824 52 385 905 3205,279
7744,6394 178 2054 556 434 302 650 19 326,103
7748,900 2004 4468 5823 4919,58
7753,7 9 27 13 10,4
7754,19 1337 3 181 5 1 25 25 54 62 1674 46 4 544 175 52 49 145 48 535 107 40 316 55 4028,213
7755,1 28 1894 74 1540 106 2270,4
7757,196 2972 468 529 276 1409 76 1516,184
7758,691 7419 152 799 834 21 2335 2615 782 1300,591
7761,1271 250 57 160 17 65 282 172 66,87
7763,730 580 5640 522 199 2925 504 3506 299 6778 376 1409,53
7764,5 44 2538 271 221 576,33
7766,21 3 98 53 4,118
7767,67 696 138 1197 149 807 35 73 190 1341 890 387 1394 1646 5240 24,106
7774,214 87 454 261 60 43 5 94 427 1352 1322 95 1432 459 871 158 2172 30 91,67
7776,2797 198 1764 384 5722,56
7778,952 76 65 32 91 275,45
7779,137 4386 150 2 11,12
7780,9 13 508 998 145 642 251 413 1478 4370,17
7782,47 3701 866 553 11 2,40
7784,16 1 150 42 22 63 2 767 175 1196 1631 41 46 432 167 129 199 7253 146 368 1441 4,94
7786,62 2802 599 1853 354 5812 5205 654 74 918 578 36 259 130 1011 1125 30 80 1457 59 47,330
7789,32 1430 2090 5204 2873 1075 1425 4901 6052 4595 245 3590 2156 3733,43
7791,6313 18 138 38 4 439 286 1039 41 227 292 2428 92 4273 7699,3
7794,47 137 2398 217 1325 17,197
7795,7 9 27 13 10,153
7797,12 368 146 11 1 16 81,225
7800,93 1 148 1252 499 14 14 6,6
7801,283 251 12 136 252 40 98 4026 630 2 485 185 210 440 104 1045 4433,59
7802,265 11 2 106 49 1658,61
7806,1771 3486 649 2 4349 4051 307 301 111 438 1960 5704 2121 2048 1010 39 121 335 4300 1956 1246 2319 1917 40 1117 21,15
7807,5 31 135 549 106,120
7814,187 357 681 1904 921 1316 655 333 1181 1802,87
7815,64 6 6 1208 2352 1474,147
7817,71 71 98 820 15,35
7818,8 17 4531 4615 39 180 2,5
7821,234 43 1339 8 5 52 777 2397 1744 5908,142
7822,1 148 53 102 574 3435 585 1258 706 1505 2574,376
7823,806 581 345 143 35,66
7824,1967 4071 32 635 38 54 5,139
7827,26 2 3 4 109 759 821 399 377 22 40 1612 1107 11 1141 100 113 788 396,59
7828,581 1925 140 423 69 198 206 23 45 14 14 843,219
7829,4 15 410 75 115 92 92 615 552,35
7830,5475 1621 155 618 3 3201 120 1832 5580 225 75 38 15 6598 267 1841 3958 2299 4772 535 2566 230 2101 4847 4199 185,682
7831,37 833 413 199 69 415,237
7833,24 37 390 169 76 1737,2
